0	01/01/2000 00:00:00
0	01/01/2000 00:00:01
0	01/01/2000 00:00:03
0	01/01/2000 00:00:04
0	01/01/2000 00:00:05
8.31	01/01/2000 00:00:00
14.93	01/01/2000 00:00:01
16.33	01/01/2000 00:00:02
19.9	01/01/2000 00:00:03
22.5	01/01/2000 00:00:04
20.93	01/01/2000 00:00:05
20.9	01/01/2000 00:00:07
17.95	01/01/2000 00:00:08
19.51	01/01/2000 00:00:09
20.53	01/01/2000 00:00:10
22.03	01/01/2000 00:00:11
15.58	01/01/2000 00:00:12
8.8	01/01/2000 00:00:13
17.59	01/01/2000 00:00:14
32.07	01/01/2000 00:00:15
13.33	01/01/2000 00:00:16
20.03	01/01/2000 00:00:17
18.83	01/01/2000 00:00:18
20.03	01/01/2000 00:00:19
19.16	01/01/2000 00:00:20
9.97	01/01/2000 00:00:22
14.12	01/01/2000 00:00:23
23.29	01/01/2000 00:00:24
19.31	01/01/2000 00:00:25
18.37	01/01/2000 00:00:26
16.61	01/01/2000 00:00:27
8.31	01/01/2000 00:00:28
8.31	01/01/2000 00:00:29
16.61	01/01/2000 00:00:30
8.31	01/01/2000 00:00:31
13.34	01/01/2000 00:00:32
27.05	01/01/2000 00:00:33
29.43	01/01/2000 00:00:34
20.09	01/01/2000 00:00:36
35.19	01/01/2000 00:00:37
25.38	01/01/2000 00:00:38
24.86	01/01/2000 00:00:39
25.47	01/01/2000 00:00:40
32.33	01/01/2000 00:00:41
18.46	01/01/2000 00:00:42
43.63	01/01/2000 00:00:43
48.46	01/01/2000 00:00:44
18.83	01/01/2000 00:00:45
20.6	01/01/2000 00:00:46
21.15	01/01/2000 00:00:47
21.72	01/01/2000 00:00:48
19.67	01/01/2000 00:00:49
24.63	01/01/2000 00:00:51
11.84	01/01/2000 00:00:52
8.31	01/01/2000 00:00:53
17.34	01/01/2000 00:00:54
18.6	01/01/2000 00:00:55
15.15	01/01/2000 00:00:56
23.04	01/01/2000 00:00:57
18.34	01/01/2000 00:00:58
8.31	01/01/2000 00:00:59
31.97	01/01/2000 00:01:00
14.82	01/01/2000 00:01:01
14.52	01/01/2000 00:01:02
18.32	01/01/2000 00:01:04
17.44	01/01/2000 00:01:05
14.16	01/01/2000 00:01:06
12.87	01/01/2000 00:01:07
15.79	01/01/2000 00:01:08
13.82	01/01/2000 00:01:09
17.72	01/01/2000 00:01:10
0	01/01/2000 00:01:11
0	01/01/2000 00:01:12
16.9	01/01/2000 00:01:13
16.56	01/01/2000 00:01:14
12.42	01/01/2000 00:01:15
13.25	01/01/2000 00:01:17
18.71	01/01/2000 00:01:18
19.34	01/01/2000 00:01:19
16.46	01/01/2000 00:01:20
15.64	01/01/2000 00:01:21
14.46	01/01/2000 00:01:22
14.68	01/01/2000 00:01:23
14.77	01/01/2000 00:01:24
17.48	01/01/2000 00:01:25
35.11	01/01/2000 00:01:26
8.31	01/01/2000 00:01:27
37.44	01/01/2000 00:01:28
23.66	01/01/2000 00:01:30
28.99	01/01/2000 00:01:31
22.1	01/01/2000 00:01:32
34.96	01/01/2000 00:01:33
23.52	01/01/2000 00:01:34
23.68	01/01/2000 00:01:35
22.34	01/01/2000 00:01:36
25.79	01/01/2000 00:01:37
27.43	01/01/2000 00:01:38
21.4	01/01/2000 00:01:39
31.66	01/01/2000 00:01:40
13.8	01/01/2000 00:01:42
23.66	01/01/2000 00:01:43
19.5	01/01/2000 00:01:44
13.92	01/01/2000 00:01:45
17.75	01/01/2000 00:01:46
15.95	01/01/2000 00:01:47
29.32	01/01/2000 00:01:48
18.6	01/01/2000 00:01:49
20.37	01/01/2000 00:01:50
20.82	01/01/2000 00:01:51
21.6	01/01/2000 00:01:52
45.93	01/01/2000 00:01:54
16.31	01/01/2000 00:01:55
17.62	01/01/2000 00:01:56
